Assertion ID 	Assertion	Agreement Score 	Issue
1030	Vegetarianism is healthier.	0.17391304347826092	Vegetarian & Vegan Lifestyle
1109	Vegetarians are healthier.	0.1578947368421053	Vegetarian & Vegan Lifestyle
1077	Eating meat leads to cardiovascular disease.	0.14285714285714285	Vegetarian & Vegan Lifestyle
1118	Vegetarism and veganism has interferences with existing medical conditions.	0.1282051282051282	Vegetarian & Vegan Lifestyle
1116	Beef can cause heart attack.	0.11627906976744184	Vegetarian & Vegan Lifestyle
1062	Vegan is a good cancer prevention.	0.11111111111111116	Vegetarian & Vegan Lifestyle
1056	Vegan lifestyles are good for the environment.	0.09523809523809529	Vegetarian & Vegan Lifestyle
1038	Most vegans and vegetarians are healthier then those who eat meat.	0.08571428571428569	Vegetarian & Vegan Lifestyle
1045	Vegan lifestyle results in a short of essential vitamins and minerals.	0.08108108108108109	Vegetarian & Vegan Lifestyle
1022	Eating plants reduce animal extinction.	0.08000000000000002	Vegetarian & Vegan Lifestyle
1104	Vegetarianism is healthier than other diet plans.	0.07692307692307687	Vegetarian & Vegan Lifestyle
1021	Living a vegan lifestyle makes you look good.	0.04347826086956519	Vegetarian & Vegan Lifestyle
1051	A vegan or vegetarian diet lacks nutrition only found in meat.	0.041666666666666685	Vegetarian & Vegan Lifestyle
1070	Vegan is the healthier lifestyle.	0.041666666666666685	Vegetarian & Vegan Lifestyle
1140	Vegans are healthier than omnivores.	0.024390243902439046	Vegetarian & Vegan Lifestyle
1084	Veganism is like a religion.	0.021276595744680826	Vegetarian & Vegan Lifestyle
1082	Vegetarianism is healthier than veganism.	0.0	Vegetarian & Vegan Lifestyle
1142	Killing animals is harmful.	0.0	Vegetarian & Vegan Lifestyle
1036	Being a vegetarian is healthier for you.	-0.024390243902439046	Vegetarian & Vegan Lifestyle
1130	Meat consumption should be limited.	-0.050000000000000044	Vegetarian & Vegan Lifestyle
1129	People should eat less meat.	-0.05555555555555558	Vegetarian & Vegan Lifestyle
1076	Vegetarian should be encouraged.	-0.0625	Vegetarian & Vegan Lifestyle
1058	A vegan lifestyle is healthier.	-0.09803921568627455	Vegetarian & Vegan Lifestyle
1053	Meat consumption contributes to air and water pollution.	-0.15999999999999998	Vegetarian & Vegan Lifestyle
1100	Vegan lifestyle should be adopted.	-0.15999999999999998	Vegetarian & Vegan Lifestyle
1102	It's immoral to kill animals.	-0.16666666666666669	Vegetarian & Vegan Lifestyle
1050	People living the vegan are much healthier lifestyle.	-0.17391304347826092	Vegetarian & Vegan Lifestyle
1091	Eating plant can relieve animal extinction.	-0.19047619047619047	Vegetarian & Vegan Lifestyle
1072	Carnivorous diets are unhealthy.	-0.19999999999999996	Vegetarian & Vegan Lifestyle
1083	Not eating animals can lead to having more pets.	-0.20930232558139533	Vegetarian & Vegan Lifestyle
1043	Eating animals reduces deforestation.	-0.2173913043478261	Vegetarian & Vegan Lifestyle
1086	Animals have feelings and it is cruel to eat them.	-0.22448979591836737	Vegetarian & Vegan Lifestyle
1137	Meat production pollutes our environment.	-0.22580645161290325	Vegetarian & Vegan Lifestyle
1081	Meat production is bad for the environment.	-0.24	Vegetarian & Vegan Lifestyle
1132	Eating animal can reduce deforestation.	-0.2558139534883721	Vegetarian & Vegan Lifestyle
1120	Is immoral to kill animals.	-0.2653061224489796	Vegetarian & Vegan Lifestyle
1035	Vegan lifestyle is the healthiest.	-0.2682926829268293	Vegetarian & Vegan Lifestyle
1128	Veganism is not healthy.	-0.2765957446808511	Vegetarian & Vegan Lifestyle
1090	There is more protein in plants than animals.	-0.3076923076923077	Vegetarian & Vegan Lifestyle
1117	Real leather makes a statement about the woman who carries it (purse).	-0.3333333333333333	Vegetarian & Vegan Lifestyle
1133	Vegetarianism will result in more animals than the earth can support.	-0.34782608695652173	Vegetarian & Vegan Lifestyle
1044	Eaiting meat is not healthy.	-0.3636363636363636	Vegetarian & Vegan Lifestyle
1064	Killing animals is a sin.	-0.3877551020408163	Vegetarian & Vegan Lifestyle
1125	People should just eat vegetables.	-0.3877551020408163	Vegetarian & Vegan Lifestyle
1074	It is immoral to kill animals.	-0.4042553191489362	Vegetarian & Vegan Lifestyle
1098	Meat is bad for humans.	-0.4090909090909091	Vegetarian & Vegan Lifestyle
1105	Cows milk should be for calves only.	-0.411764705882353	Vegetarian & Vegan Lifestyle
1042	It is immoral to eat vegetable only.	-0.4583333333333333	Vegetarian & Vegan Lifestyle
1029	Humans are meant to be vegan.	-0.4901960784313726	Vegetarian & Vegan Lifestyle
1031	Using cows for dairy production is cruel.	-0.4901960784313726	Vegetarian & Vegan Lifestyle
1092	I like cows, so I don't eat them.	-0.5454545454545454	Vegetarian & Vegan Lifestyle
1075	Killing animals is against Gods law.	-0.5813953488372092	Vegetarian & Vegan Lifestyle
1259	Foreign aid should be corruption free.	1.0	Foreign Aid
1145	We should clearly know where our funding is going and why.	0.9622641509433962	Foreign Aid
1202	People have the right to know where there taxes are going and why.	0.9523809523809523	Foreign Aid
1289	The foreign aid can help ease poverty in poor countries.	0.8909090909090909	Foreign Aid
1152	We need to assess foreign aid and how it can be spent more effectivly.	0.8823529411764706	Foreign Aid
1160	Methods need to be in place to ensure foreign aid is being sent to what it was intended for.	0.8799999999999999	Foreign Aid
1229	The US should use funding to better the lives of US citizens.	0.875	Foreign Aid
1267	Foreign aid should not be provided to countries who support terrorism.	0.8636363636363635	Foreign Aid
1281	Foreign aid should be a source of help.	0.8571428571428572	Foreign Aid
1284	Foreign aid should concentrate on sustainable development.	0.8571428571428572	Foreign Aid
1154	Helping is always a good example.	0.8490566037735849	Foreign Aid
1214	One must measure to what extent united states can help another country.	0.8421052631578947	Foreign Aid
1268	Foreign aid helps those who are caught in crises.	0.8378378378378379	Foreign Aid
1257	We should look more closely into how foreign aid is being spent.	0.8367346938775511	Foreign Aid
1169	The foreign aid budget should be made more effective and transparent.	0.8095238095238095	Foreign Aid
1237	Foreign aid is important to improving the quality of life for international citizens.	0.8095238095238095	Foreign Aid
1208	We need a more efficient budget for foreign aid.	0.8048780487804879	Foreign Aid
1217	We should rethink how foreign aid is administered.	0.8	Foreign Aid
1180	Helping the poor to survive.	0.7959183673469388	Foreign Aid
1148	Foreign aid helps those in crises.	0.7959183673469388	Foreign Aid
1273	There are many countries that require foreign aid.	0.7872340425531914	Foreign Aid
1275	Foreign aid should have a portion set aside for countries suffering national disasters.	0.7872340425531914	Foreign Aid
1276	Foreign aids can save lives.	0.7777777777777777	Foreign Aid
1221	Other countries should step up and help themselves.	0.7727272727272727	Foreign Aid
1231	Foreign aid promotes better relationships among countries.	0.7692307692307692	Foreign Aid
1143	Foreign aid is to promote peace and good relations.	0.7674418604651163	Foreign Aid
1195	It is our duty to help other humans.	0.7674418604651163	Foreign Aid
1224	Our country should not borrow money in order to fund foreign aid.	0.76	Foreign Aid
1234	We should be spending money on our own country.	0.75	Foreign Aid
1251	Foreign aid from the us should be used to help better the lives of less fortunate people.	0.7391304347826086	Foreign Aid
1247	Foreign aid budget should be more effective.	0.7307692307692308	Foreign Aid
1250	Foreign aid from the us should be used for shelter for less fortunate people.	0.7307692307692308	Foreign Aid
1239	Usa should help itself first.	0.7272727272727273	Foreign Aid
1233	Foreign aid helps allies to become successful nations.	0.7254901960784315	Foreign Aid
1161	Foreign helps promote peace.	0.7209302325581395	Foreign Aid
1264	We should increase aid to well established groups like doctors without borders and the peace corps.	0.7209302325581395	Foreign Aid
1187	The budget for foreign aid should be more effective.	0.72	Foreign Aid
1147	Foreign aid is important.	0.72	Foreign Aid
1253	Foreign trade should be encouraged.	0.7142857142857142	Foreign Aid
1151	We should consider helping more than attacking.	0.7142857142857142	Foreign Aid
1159	Foreign aid should be based on need, not promoting u.s. interests.	0.7142857142857142	Foreign Aid
1260	Trade can be a great benefactor in help and future trade.	0.7073170731707317	Foreign Aid
1240	America should help other Countries that need help.	0.6923076923076923	Foreign Aid
1287	Foreign aid is useful in general.	0.6862745098039216	Foreign Aid
1189	We should be working to help countries become self sufficient.	0.6842105263157894	Foreign Aid
1226	Foreign aid is a voluntary transfer of resources from one country to another.	0.6818181818181819	Foreign Aid
1242	This issue is about whether the US should be sending foreign aid and how this aid should look like.	0.6818181818181819	Foreign Aid
1227	We should not be borrowing to fund foreign aid.	0.6744186046511629	Foreign Aid
1219	African need foreign aids.	0.6744186046511629	Foreign Aid
1199	The us needs to track better the use of the foreign aid.	0.6666666666666667	Foreign Aid
1266	US should make their spending transparent so as to avoid abuse of power.	0.6521739130434783	Foreign Aid
1211	Foreign aid should be a collective system.	0.6521739130434783	Foreign Aid
1203	The foreign aid budget should be made more effective.	0.6521739130434783	Foreign Aid
1188	Defence assistance can help teach way to fend for one's country for future prosperity.	0.6470588235294117	Foreign Aid
1282	Foreign aid can help with social issues.	0.6444444444444444	Foreign Aid
1291	We need to budget more closely on foreign aid.	0.6444444444444444	Foreign Aid
1175	The government should help less privileged country.	0.641025641025641	Foreign Aid
1146	It is needed to aid ourselves before aid foreigner.	0.641025641025641	Foreign Aid
1174	Transparency in all aspects of foreign aid should be a right bestowed by the people of the country providing aid.	0.6399999999999999	Foreign Aid
1190	The foreign aid budget should be made transparent.	0.6326530612244898	Foreign Aid
1213	Foreign aid should be time limited to prevent dependence.	0.627906976744186	Foreign Aid
1220	Foreign Aid is humanitarian act by the US.	0.6170212765957446	Foreign Aid
1171	Foreign aid helps improve education in third world countries.	0.6153846153846154	Foreign Aid
1258	The US should continue to provide foreign aid.	0.6097560975609757	Foreign Aid
1252	It is better to teach those to defend themselves to provide future security and hope.	0.6097560975609757	Foreign Aid
1166	The US should think more before they spend aid.	0.6097560975609757	Foreign Aid
1204	Foreign aid help other nations fight drugs and other problems like HIV/AIDS.	0.6086956521739131	Foreign Aid
1228	Foreign aid should not provide funds for military actions.	0.6086956521739131	Foreign Aid
1163	We should focus on helping ourselves first before providing aid.	0.607843137254902	Foreign Aid
1292	Foreign aid promotes better relationships between countries.	0.607843137254902	Foreign Aid
1286	Foreign aid should be limited to countries who will accept humanitarian relief without strings attached.	0.6071428571428572	Foreign Aid
1271	The US shouldn't be borrowing money at all.	0.6000000000000001	Foreign Aid
1216	Foreign aid is good for business.	0.6000000000000001	Foreign Aid
1236	To be independant of other equipping those with the capabilities to defend is a lifelong lesson.	0.6000000000000001	Foreign Aid
1238	The government should destinate some funds to foreign aid.	0.5909090909090908	Foreign Aid
1207	Foreign aid is beneficial to involved countries, the donor and recipient.	0.5769230769230769	Foreign Aid
1230	Starving children are helped with foreign aid donations.	0.5769230769230769	Foreign Aid
1249	The US should not provide aid to countries that violate human rights.	0.5471698113207548	Foreign Aid
1149	The U.S. should stay focused on solving its own problems.	0.5416666666666667	Foreign Aid
1182	The U.S. should take care of its own first.	0.5384615384615385	Foreign Aid
1274	Foreign aid is necessary to preventing the spread of global pandemics.	0.5384615384615385	Foreign Aid
1278	Foreign economies flourish thanks to foreign aid.	0.5333333333333334	Foreign Aid
1263	US should focus on their own spending habits.	0.5294117647058822	Foreign Aid
1155	The need to borrow fund to allow others to borrow funds is ridiculous.	0.5263157894736843	Foreign Aid
1210	Can help great strides in the future.	0.5263157894736843	Foreign Aid
1192	America is way better off financially than most countries of the world.	0.5263157894736843	Foreign Aid
1167	Foreign aid is necessary in order to maintain a good rapport with other countries.	0.5238095238095237	Foreign Aid
1232	Foreign aid could improve the status of America.	0.5217391304347827	Foreign Aid
1279	The focus should be on improving trade unions with other countries.	0.52	Foreign Aid
1173	Foreign aid should not contribute to our debt.	0.52	Foreign Aid
1206	Trade and aid should be equal considerations.	0.52	Foreign Aid
1209	Foreign aid helps developing countries stay politically stable.	0.5	Foreign Aid
1153	US should focus less on the army and focus more on aid.	0.5	Foreign Aid
1265	The focus of aid should be on securing the lives of other citizens from other countries.	0.46938775510204084	Foreign Aid
1270	Foreign aid does more to improve our relationship with the rest of the world than it costs us.	0.46341463414634143	Foreign Aid
1172	Foreign aid should be increased, especially following natural disasters around the world.	0.4545454545454546	Foreign Aid
1168	We need to focus on ourselves before others.	0.4468085106382979	Foreign Aid
1254	Foreign leaders should be thankful for our help in giving citizens the ability to have clean drinking water.	0.4468085106382979	Foreign Aid
1246	The US should limit foreign aid in order to help domestic agendas.	0.4285714285714286	Foreign Aid
1272	The focus should be on trade not on aid.	0.4222222222222223	Foreign Aid
1256	Our taxes are being used to Foreign aid.	0.4166666666666667	Foreign Aid
1215	Foreign aid should be emphasised.	0.393939393939394	Foreign Aid
1178	Foreign aid decreases the spread of AIDS in Africa.	0.3877551020408163	Foreign Aid
1223	We should give all we can to help countries that need it.	0.3877551020408163	Foreign Aid
1164	US should put a limit to the Foreign Aid.	0.37254901960784315	Foreign Aid
1176	Foreign aid could improve the diplomatic relationships.	0.368421052631579	Foreign Aid
1184	Foreign aid does not go to the people because of corruption.	0.36170212765957444	Foreign Aid
1144	Foreign aid from one country should not be borrowed by the giver as this is senseless.	0.36000000000000004	Foreign Aid
1288	The foreign aid can be expensive for taxpayers.	0.36000000000000004	Foreign Aid
1283	The focus should be on helping other countries.	0.34883720930232553	Foreign Aid
1225	Foreign aid should not be our main focus.	0.3469387755102041	Foreign Aid
1170	Foreign aid should be encouraged.	0.3333333333333333	Foreign Aid
1222	The us should be helping less fortunate countries.	0.3333333333333333	Foreign Aid
1201	Foreign aid ends up in the hands of despots.	0.3333333333333333	Foreign Aid
1244	Every developing country needs foreign aid.	0.3333333333333333	Foreign Aid
1218	US spending should not be on social welfarism of other countries.	0.3333333333333333	Foreign Aid
1157	Foreign Aid helps form new potential allies.	0.3181818181818182	Foreign Aid
1277	It is best to make grow instead of Aid.	0.3076923076923077	Foreign Aid
1285	We spend too much on foreign aid.	0.3061224489795918	Foreign Aid
1200	Private charities are more effective than foreign aid.	0.2972972972972973	Foreign Aid
1156	The focus should be on aid, not trade.	0.2916666666666667	Foreign Aid
1177	The US should not provide aid to countries that are against American ideals.	0.2830188679245283	Foreign Aid
1191	Foreign aid can lead to further difficulties for both countries.	0.2272727272727273	Foreign Aid
1290	The focus should be on the development of other countries.	0.20930232558139533	Foreign Aid
1165	More foreign aid should be sent to countries in need.	0.19999999999999996	Foreign Aid
1235	Extending foreign aid will help other countries be more independent.	0.19148936170212766	Foreign Aid
1241	The US should play a major role in foreign aid.	0.19047619047619047	Foreign Aid
1162	Trade should receive more attention rather than focusing on aid.	0.1891891891891892	Foreign Aid
1261	Foreign Aid must be limited to very poor countries.	0.17647058823529416	Foreign Aid
1179	The country already has too much debt to afford helping other countries.	0.1363636363636364	Foreign Aid
1181	It is the U.S.'s duty to support other countries.	0.12195121951219517	Foreign Aid
1280	The Us is losing money because of the Aid.	0.12195121951219517	Foreign Aid
1150	Foreign Aid is too expensive.	0.08695652173913043	Foreign Aid
1193	Foreign aid ends up funding terrorism.	0.08000000000000002	Foreign Aid
1158	Foreign aid should be limited to develop basic infrastructure.	0.07692307692307687	Foreign Aid
1186	There should be more funding of foreign aid.	0.05454545454545451	Foreign Aid
1255	US should give foreign aid if US can get something in return.	0.050000000000000044	Foreign Aid
1262	The lifes of Africa are imparted.	0.050000000000000044	Foreign Aid
1196	Foreign aid lead to further difficulties for both countries.	0.019607843137254888	Foreign Aid
1185	Stop borrowing money and raise tax payers dollars.	0.0	Foreign Aid
1245	Helping other countries will only increase those nations' dependence on the U.S.	-0.021276595744680826	Foreign Aid
1194	Spending should focus on defence rather than aid.	-0.041666666666666685	Foreign Aid
1243	Foreign aids promotes corruption.	-0.07317073170731708	Foreign Aid
1197	US should stop foreign aid and think America first.	-0.10526315789473689	Foreign Aid
1205	We should focus on Foreign Aid rather than defense.	-0.12000000000000005	Foreign Aid
1269	The us should not be helping other countries.	-0.13043478260869562	Foreign Aid
1198	The U.S. should only help countries that have helped the U.S. at one time or another.	-0.13725490196078427	Foreign Aid
1183	Foreign aids uplift corruption.	-0.1923076923076923	Foreign Aid
1212	Foreign aid should be focused on African countries.	-0.19999999999999996	Foreign Aid
1248	US spending should focus on defence rather than aid.	-0.3023255813953489	Foreign Aid
1326	All people should be treated equally.	0.9615384615384615	Gender Equality
1377	Wages should not be based on gender.	0.9607843137254901	Gender Equality
1381	Women can be as successful as men.	0.96	Gender Equality
1421	Gender equality opens opportunities for the female community.	0.9591836734693877	Gender Equality
1360	Women should be paid the same as men.	0.9583333333333333	Gender Equality
1343	The society has to understand that women are equal to men.	0.9375	Gender Equality
1374	Women are just as capable as men.	0.9199999999999999	Gender Equality
1401	Gender equality is good for the society.	0.9183673469387754	Gender Equality
1366	Hiring should be done on a person's talent and not their gender.	0.9166666666666667	Gender Equality
1316	Gender inequality must be eliminated.	0.9130434782608696	Gender Equality
1411	There are laws that should be better enforced to protect womens rights.	0.9111111111111112	Gender Equality
1342	Everybody should be treated equally regardless of gender.	0.9111111111111112	Gender Equality
1368	Companies should promote gender equity.	0.9090909090909092	Gender Equality
1398	Women are as important as men.	0.9069767441860466	Gender Equality
1397	Women should have the same right as men.	0.9047619047619047	Gender Equality
1305	Women should be able to move up in the workplace without discrimination.	0.9024390243902438	Gender Equality
1308	Everybody should have the right to work regardless of gender.	0.8974358974358974	Gender Equality
1298	Public and private institutions should hire people based on skills not gender to achieve positive economic impact.	0.8867924528301887	Gender Equality
1395	Woman should be provided the sam benefits as a man for doing the same job.	0.8799999999999999	Gender Equality
1373	Women should have the same rights as men.	0.8799999999999999	Gender Equality
1345	Women can be as good workers as men.	0.8775510204081634	Gender Equality
1322	Women fought hard for rights and should be treated as equals.	0.875	Gender Equality
1352	Women should have the same opportunities as men.	0.8723404255319149	Gender Equality
1410	Women should have the same rights than men.	0.8723404255319149	Gender Equality
1380	Gender equality is a basic human right.	0.8695652173913044	Gender Equality
1330	Women should be given a chance like men.	0.8666666666666667	Gender Equality
1339	Women and men should be treated the same.	0.8604651162790697	Gender Equality
1415	Women who choose to be stay at home mothers should not be looked down on by society.	0.8490566037735849	Gender Equality
1295	Females are just as capable as males.	0.8490566037735849	Gender Equality
1355	No one should judge a person by their gender.	0.8461538461538463	Gender Equality
1391	Women should be able to have the same opportunities as men.	0.8400000000000001	Gender Equality
1392	Public and private institutions should hire people based on skills not gender.	0.8400000000000001	Gender Equality
1367	Gender equality has come a long way.	0.8367346938775511	Gender Equality
1349	Gender equality is the state of equal ease of access to resources and opportunities regardless of gender.	0.8333333333333333	Gender Equality
1406	Gender equality is a desired, possible and realistic goal.	0.8333333333333333	Gender Equality
1300	Education empowers a business and further education among women benefits an employer.	0.8333333333333333	Gender Equality
1325	Gender equiality is a must.	0.8297872340425532	Gender Equality
1378	Recognition in professional contribution must be evaluated by the ability and skill of the individual, not by their gender.	0.826086956521739	Gender Equality
1351	Sanctions should be applied to gender discriminators.	0.826086956521739	Gender Equality
1294	Women and men have different strengths.	0.8222222222222222	Gender Equality
1317	Decreasing the importance of women in the workforce does not improve work performances.	0.8139534883720929	Gender Equality
1414	Employers benefit when hiring based an skill and capability, not gender.	0.8113207547169812	Gender Equality
1386	Education empowers women and girls as well as the employment community.	0.8095238095238095	Gender Equality
1293	Opportunities should be just as open to women as men.	0.8076923076923077	Gender Equality
1396	Sexual harrasment has done more harm to women.	0.8048780487804879	Gender Equality
1332	Gender discrimination should be frown at.	0.8	Gender Equality
1402	Men can easily be home stay at home dads.	0.7959183673469388	Gender Equality
1296	Everybody should have the right to live regardless of gender.	0.7959183673469388	Gender Equality
1418	Women can be as hard workers as men.	0.7959183673469388	Gender Equality
1359	Gender equality is part of human rights.	0.7916666666666667	Gender Equality
1403	Same rights same duties.	0.7826086956521738	Gender Equality
1324	Not having good role models make children to fall into crimes.	0.7826086956521738	Gender Equality
1409	A woman should have the right to choose her own path.	0.7777777777777777	Gender Equality
1400	The society needs woman.	0.7692307692307692	Gender Equality
1327	Women are often discriminated against in the workforce and that needs to change.	0.7692307692307692	Gender Equality
1416	A women should be hired and promoted based on merit alone.	0.76	Gender Equality
1419	Skills and qualifications should matter more than gender.	0.7551020408163265	Gender Equality
1354	WomenÌ¢‰âÂ‰ã¢s rights have well found legal basis.	0.75	Gender Equality
1318	When a woman is educated she lifts the community and the nation.	0.7391304347826086	Gender Equality
1399	Women can be bread winners in the household.	0.7391304347826086	Gender Equality
1372	Human rights cannot be achieved until there is gender equality.	0.7358490566037736	Gender Equality
1364	Women should be paid equal to men.	0.7333333333333334	Gender Equality
1344	Women should have more access to affordable childcare.	0.7254901960784315	Gender Equality
1315	Gender should be overlooked when choosing criteria comes in.	0.7142857142857142	Gender Equality
1404	If women want to be paid the same as men, then they need to work just as hard.	0.7	Gender Equality
1319	Women are the mothers of the society.	0.6923076923076923	Gender Equality
1422	Mens should help their wifes at home duties.	0.6888888888888889	Gender Equality
1337	It is a woman's choice to be educated or a mother.	0.6744186046511629	Gender Equality
1387	We should promote the inclusion of women in men's activities.	0.6666666666666667	Gender Equality
1412	The training of women in scientific knowledge gives them legitimacy to defend themselves and dismantle negative stereotypes.	0.6595744680851063	Gender Equality
1394	Women are usually stereotyped into the housewife role.	0.6571428571428573	Gender Equality
1417	If a female wants to work and the guy wants to stay home, who cares.	0.641025641025641	Gender Equality
1329	Everyone is equal.	0.631578947368421	Gender Equality
1357	The rights of women are equal to those of men.	0.627906976744186	Gender Equality
1320	We should have more campaigns against gender discrimination.	0.6170212765957446	Gender Equality
1336	Gender equality is a global need.	0.6153846153846154	Gender Equality
1314	Gender inequality affects both genders.	0.6097560975609757	Gender Equality
1307	Females and males are equal.	0.6086956521739131	Gender Equality
1323	Men need women.	0.607843137254902	Gender Equality
1301	Gender inequality is the main source of sexual harrasment in various countries.	0.607843137254902	Gender Equality
1389	Gender Equality can generate great advances.	0.607843137254902	Gender Equality
1328	Men and women have innate differences.	0.6000000000000001	Gender Equality
1338	Gender does not prevent females to do what the want.	0.5555555555555556	Gender Equality
1310	Gender equality is desired by the majority of people.	0.5319148936170213	Gender Equality
1369	Gender inequality hinders the rights of people.	0.5319148936170213	Gender Equality
1384	Equality is not limited by law.	0.5	Gender Equality
1302	Abolition of gender discriminating laws.	0.5	Gender Equality
1312	People shouldn't look at things such as man or woman.	0.4583333333333333	Gender Equality
1353	What's good for a man is also good for a woman.	0.4444444444444444	Gender Equality
1340	There are some jobs that women are better suited for just as there are some jobs men are better suited for.	0.43999999999999995	Gender Equality
1304	Gender equality provides empowerment for everyone.	0.43478260869565216	Gender Equality
1334	God created man and woman to be together.	0.4166666666666667	Gender Equality
1309	You should be judged on who you are not your gender.	0.3658536585365854	Gender Equality
1365	Public and private institutions should hire people based.	0.3636363636363636	Gender Equality
1297	Gender never makes someone look dull instead it makes a person look lively.	0.3513513513513513	Gender Equality
1371	There is no clear link between having gender quotas and economic growth.	0.3469387755102041	Gender Equality
1370	More women are becoming better educated than men.	0.32	Gender Equality
1362	A family must have a paternal and maternal figure.	0.31578947368421056	Gender Equality
1390	Women need men.	0.3061224489795918	Gender Equality
1350	Human right can be achieved regardless of gender equality.	0.25	Gender Equality
1358	Gender equality is about the acceptance of role models.	0.18181818181818182	Gender Equality
1388	Women are more capable than men for many things.	0.18181818181818182	Gender Equality
1405	A woman is a man's best friend.	0.16666666666666669	Gender Equality
1383	The condition of woman's mother makes her different from men.	0.16363636363636364	Gender Equality
1348	Women should be treated as men.	0.15151515151515155	Gender Equality
1375	If someone wants to hire a male over a female then let them.	0.148936170212766	Gender Equality
1413	Women are not taken seriously in business.	0.148936170212766	Gender Equality
1408	Feminists are way too out of proportions.	0.13043478260869562	Gender Equality
1393	We shouldnÌ¢‰âÂ‰ã¢t oppose biblical roles of husbands & wives.	0.09677419354838707	Gender Equality
1321	Gender quotas support economic growth.	0.09090909090909088	Gender Equality
1299	Gender equality is not inline with religion.	0.06976744186046507	Gender Equality
1313	Every gender should have specific duties and rights.	0.06122448979591838	Gender Equality
1341	Instead of fighting for gender equality, we must fight for gender equity.	0.050000000000000044	Gender Equality
1379	A woman's physical condition makes her unsuitable for certain jobs.	0.040000000000000036	Gender Equality
1311	Places don't hire people based on gender.	0.0	Gender Equality
1303	The bibles role models are dumb and should be discarded.	-0.019607843137254888	Gender Equality
1376	Not having a family in classic role models does not set a good example for the child.	-0.1578947368421053	Gender Equality
1347	Gender Equality exposes women to risks.	-0.19999999999999996	Gender Equality
1420	Feminism is nothing but a male bashing movement.	-0.19999999999999996	Gender Equality
1306	What a man can do a woman can do better.	-0.28	Gender Equality
1361	There is no such thing as a glass ceiling anymore.	-0.28571428571428575	Gender Equality
1331	Families were stronger when women stayed home and only the men worked.	-0.2888888888888889	Gender Equality
1385	Women are more powerful than men.	-0.2916666666666667	Gender Equality
1356	Sexism in the workplace is a thing of the past.	-0.3191489361702127	Gender Equality
1333	Gender equality is against religion.	-0.3333333333333333	Gender Equality
1363	Women should be paid less because they are more expensive employees.	-0.37777777777777777	Gender Equality
1382	Gender equality can cause problems with the Constitution.	-0.40540540540540543	Gender Equality
1335	The wage gap is a made up thing.	-0.48571428571428577	Gender Equality
1407	Gender equality is stupid.	-0.48936170212765956	Gender Equality
1346	Women should not be in the army (direct combat forces).	-0.6216216216216217	Gender Equality
1513	Love is a right for everyone.	0.8400000000000001	Legalization of Same-sex Marriage
1456	One person's believes should not affect another persons rights.	0.8148148148148149	Legalization of Same-sex Marriage
1562	God loves all the people for equal.	0.8076923076923077	Legalization of Same-sex Marriage
1473	All of age and sound mind human beings should be able to choose freely to whom they want to marry. it is not a choice for the government to limit.	0.8048780487804879	Legalization of Same-sex Marriage
1430	Every person should have the right to marry who they choose.	0.7777777777777777	Legalization of Same-sex Marriage
1467	Marriage equality provides legitimacy to already existing relationships.	0.7777777777777777	Legalization of Same-sex Marriage
1458	Marriage is an internationally recognized human right for all people.	0.7777777777777777	Legalization of Same-sex Marriage
1548	Same-sex couples have the right to be happy.	0.7692307692307692	Legalization of Same-sex Marriage
1428	Gay couples should have the same basic human rights as other people.	0.7674418604651163	Legalization of Same-sex Marriage
1443	It is wrong to discriminate against homosexuals.	0.7647058823529411	Legalization of Same-sex Marriage
1558	Gay couple shouldn't be discriminated.	0.7391304347826086	Legalization of Same-sex Marriage
1488	Human rights encompass all equally.	0.7333333333333334	Legalization of Same-sex Marriage
1462	Marriage should be a choice for everyone.	0.7307692307692308	Legalization of Same-sex Marriage
1507	Making committed human connections is good for physical and mental health.	0.7272727272727273	Legalization of Same-sex Marriage
1506	For tax purposes same sex couples should be able to file jointly.	0.7254901960784315	Legalization of Same-sex Marriage
1447	Homosexuals can be as good a person as a heterosexual.	0.7254901960784315	Legalization of Same-sex Marriage
1547	Same sex couples should have the same benefits as heterosexual couples.	0.7254901960784315	Legalization of Same-sex Marriage
1477	Same sex couples should have the same financial obligations in divorce that heterosexual couples do.	0.7209302325581395	Legalization of Same-sex Marriage
1510	Gay people should have the same rights as straight people.	0.72	Legalization of Same-sex Marriage
1472	Marriage should not be a political argument.	0.7142857142857142	Legalization of Same-sex Marriage
1474	A persons sexuality does not determine if they are good parents.	0.7142857142857142	Legalization of Same-sex Marriage
1502	Parenting capabilities should not be determined by whether a person is gay or not as parents from opposite sex marriages are also capable of bad parenting.	0.7021276595744681	Legalization of Same-sex Marriage
1544	Same-sex couples should have access to the same benefits enjoyed by heterosexual married couples.	0.6956521739130435	Legalization of Same-sex Marriage
1550	There is no evidence that opposite-sex couples make better parents than same-sex couples.	0.6862745098039216	Legalization of Same-sex Marriage
1425	Same-sex couples should have their rights protected by the government.	0.6585365853658536	Legalization of Same-sex Marriage
1437	Same-sex marriage is marriage between two people who love one another.	0.6585365853658536	Legalization of Same-sex Marriage
1516	Not all marriages reproduce, so same sex couples should not be treated differently just because they cannot biologically reproduce with each other.	0.6444444444444444	Legalization of Same-sex Marriage
1549	Love is love no matter the gender.	0.6363636363636365	Legalization of Same-sex Marriage
1434	There should be the same conditions for gay and heterosexual couples.	0.6363636363636365	Legalization of Same-sex Marriage
